PD,LGD,EAD,DF,Stage,ECL_base,ECL_Optimistic,ECL_Base,ECL_Pessimistic,ECL_weighted,actual_default
0.3607,0.45,21396.0,0.9524,2,3307.961,6946.7181,9923.883,14885.8245,10420.0772,0
0.1392,0.45,62022.0,0.9524,2,3699.3568,7768.6492,11098.0703,16647.1055,11652.9739,0
0.3665,0.45,15000.0,0.9524,2,2355.8964,4947.3824,7067.6891,10601.5337,7421.0736,0
0.46,0.45,50220.0,0.9524,2,9900.3102,20790.6514,29700.9306,44551.3959,31185.9771,0
0.5705,0.45,18852.0,0.9524,3,4609.352,9679.6392,13828.056,20742.084,14519.4588,0
0.1216,0.45,64800.0,0.9524,2,3376.171,7089.959,10128.5129,15192.7694,10634.9386,0
0.2288,0.45,88800.0,0.9524,2,8707.838,18286.4597,26123.5139,39185.2709,27429.6896,0
0.3413,0.45,21600.0,0.9524,2,3159.4874,6634.9236,9478.4622,14217.6934,9952.3853,0
0.4326,0.45,80898.0,0.9524,2,14999.7316,31499.4364,44999.1948,67498.7922,47249.1546,0
0.2139,0.45,7500.0,0.9524,2,687.4585,1443.6628,2062.3755,3093.5632,2165.4943,0
0.9429,0.45,15600.0,0.9524,3,6304.0549,13238.5154,18912.1648,20057.1429,17779.997,1
0.9968,0.45,47988.0,0.9524,3,20500.2879,43050.6046,61500.8638,61698.8571,56937.7973,1
0.0591,0.45,64800.0,0.9524,1,1640.1514,1148.106,1640.1514,2460.2271,1722.159,0
0.3314,0.45,85998.0,0.9524,2,12214.1458,25649.7061,36642.4373,54963.656,38474.5592,0
0.1168,0.45,65238.0,0.9524,2,3266.1415,6858.8972,9798.4246,14697.6369,10288.3458,0
0.2826,0.45,10999.2,0.9524,2,1332.0074,2797.2156,3996.0223,5994.0334,4195.8234,0
0.3093,0.45,75000.0,0.9524,2,9941.3552,20876.8459,29824.0656,44736.0984,31315.2689,0
0.2094,0.45,24000.0,0.9524,2,2153.8272,4523.0372,6461.4817,9692.2226,6784.5558,0
0.6973,0.45,30042.0,0.9524,3,8977.6757,18853.119,26933.0271,38625.4286,27836.1504,0
0.3581,0.45,8616.0,0.9524,2,1322.3569,2776.9495,3967.0707,5950.606,4165.4242,0
0.1368,0.45,64800.0,0.9524,2,3798.8762,7977.64,11396.6286,17094.9429,11966.46,0
0.3792,0.45,30000.0,0.9524,2,4875.0,10237.5,14624.9999,21937.4999,15356.2499,0
0.0946,0.45,64800.0,0.9524,1,2626.1599,1838.3119,2626.1599,3939.2398,2757.4679,0
0.5017,0.45,44538.0,0.9524,3,9577.004,20111.7085,28731.0121,43096.5182,30167.5627,0
1.0,0.45,78000.0,0.9524,3,33427.21,70197.141,100281.63,100285.7143,92761.5288,1
0.086,0.45,64800.0,0.9524,1,2389.1961,1672.4373,2389.1961,3583.7941,2508.6559,0
0.5915,0.45,64800.0,0.9524,3,16426.478,34495.6037,49279.4339,73919.1508,51743.4056,0
0.24,0.45,9840.0,0.9524,2,1012.044,2125.2924,3036.132,4554.198,3187.9386,0
0.2227,0.45,32000.0,0.9524,2,3053.631,6412.6252,9160.8931,13741.3397,9618.9378,0
0.0827,0.45,92448.0,0.9524,1,3277.0285,2293.9199,3277.0285,4915.5427,3440.8799,0
0.5159,0.45,53600.0,0.9524,3,11850.6615,24886.3891,35551.9844,53327.9766,37329.5836,0
0.2063,0.45,74400.0,0.9524,2,6577.6765,13813.1207,19733.0296,29599.5444,20719.6811,0
0.3141,0.45,36668.0,0.9524,2,4936.4017,10366.4436,14809.2052,22213.8078,15549.6654,0
0.589,0.45,45000.0,0.9524,3,11360.1394,23856.2927,34080.4182,51120.6273,35784.4391,0
0.1378,0.45,60000.0,0.9524,2,3543.2383,7440.8004,10629.7149,15944.5723,11161.2006,0
0.3006,0.45,46800.0,0.9524,2,6028.5441,12659.9426,18085.6323,27128.4485,18989.914,0
0.1876,0.45,49974.0,0.9524,2,4017.2975,8436.3248,12051.8926,18077.8388,12654.4872,0
0.1102,0.45,19728.0,0.9524,2,931.4476,1956.04,2794.3429,4191.5143,2934.06,0
0.2115,0.45,36000.0,0.9524,2,3263.2488,6852.8224,9789.7463,14684.6194,10279.2336,0
0.3248,0.45,148992.0,0.9524,2,20738.5673,43550.9914,62215.702,93323.553,65326.4871,0
0.5444,0.45,16800.0,0.9524,3,3919.5754,8231.1084,11758.7263,17638.0895,12346.6627,0
0.1192,0.45,13488.0,0.9524,2,689.1886,1447.2961,2067.5659,3101.3489,2170.9442,0
0.215,0.45,25908.0,0.9524,2,2387.3655,5013.4675,7162.0964,10743.1446,7520.2012,0
0.9254,0.45,15794.4,0.9524,3,6264.1061,13154.6229,18792.3184,20307.0857,17761.5864,1
0.064,0.45,42000.0,0.9524,1,1152.4718,806.7302,1152.4718,1728.7076,1210.0953,0
0.2171,0.45,64800.0,0.9524,2,6028.5216,12659.8954,18085.5648,27128.3472,18989.8431,0
0.9434,0.45,19000.0,0.9524,3,7682.048,16132.3008,23046.144,24428.5714,21663.2901,1
0.6676,0.45,48999.0,0.9524,3,14019.3186,29440.569,42057.9557,62998.7143,44138.7986,0
0.6145,0.45,30000.0,0.9524,3,7900.5563,16591.1682,23701.6689,35552.5033,24886.7523,0
0.4386,0.45,52000.0,0.9524,2,9774.7121,20526.8954,29324.1363,43986.2044,30790.3431,0
0.2183,0.45,64800.0,0.9524,2,6061.6336,12729.4305,18184.9007,27277.351,19094.1457,0
0.4152,0.45,6000.0,0.9524,2,1067.5894,2241.9377,3202.7682,4804.1523,3362.9066,0
0.7788,0.45,30072.0,0.9524,3,10037.1284,21077.9696,30111.3851,38664.0,29991.1849,1
0.1576,0.45,126000.0,0.9524,2,8510.4813,17872.0108,25531.444,38297.166,26808.0162,0
0.5088,0.45,60000.0,0.9524,3,13082.7895,27473.858,39248.3686,58872.553,41210.7871,0
0.7983,0.45,25200.0,0.9524,3,8621.2042,18104.5288,25863.6125,32400.0,25557.9384,0
0.1134,0.45,27600.0,0.9524,2,1341.2601,2816.6463,4023.7804,6035.6706,4224.9694,0
0.3115,0.45,70800.0,0.9524,2,9450.8834,19846.8552,28352.6502,42528.9754,29770.2828,0
0.3111,0.45,32400.0,0.9524,2,4319.2488,9070.4225,12957.7464,19436.6196,13605.6337,0
0.0855,0.45,32400.0,0.9524,1,1186.8232,830.7762,1186.8232,1780.2348,1246.1643,0
0.1287,0.45,64800.0,0.9524,2,3575.511,7508.5731,10726.533,16089.7994,11262.8596,0
0.9772,0.45,96000.0,0.9524,3,40205.4719,84431.491,120616.4157,123428.5714,112273.2234,0
0.1389,0.45,64800.0,0.9524,2,3856.1604,8097.9368,11568.4811,17352.7216,12146.9052,0
0.9835,0.45,20804.0,0.9524,3,8768.6387,18414.1413,26305.9161,26748.0,24443.4934,0
0.7032,0.45,11250.0,0.9524,3,3390.6384,7120.3407,10171.9152,14464.2857,10482.1142,0
0.1903,0.45,16800.0,0.9524,2,1370.4538,2877.953,4111.3614,6167.0422,4316.9295,0
0.2502,0.45,44412.0,0.9524,2,4762.7141,10001.6997,14288.1424,21432.2137,15002.5496,0
0.1354,0.45,64800.0,0.9524,2,3761.6226,7899.4074,11284.8677,16927.3016,11849.1111,0
0.5461,0.45,129996.0,0.9524,3,30422.7201,63887.7121,91268.1602,136902.2403,95831.5682,0
0.6898,0.45,21000.0,0.9524,3,6208.0108,13036.8226,18624.0323,27000.0,19321.2218,0
0.1856,0.45,27165.0,0.9524,2,2160.9355,4537.9645,6482.8064,9724.2097,6806.9468,0
0.4961,0.45,96000.0,0.9524,2,20410.5927,42862.2446,61231.7781,91847.6671,64293.367,0
0.841,0.45,19200.0,0.9524,3,6920.0457,14532.0959,20760.137,24685.7143,20184.521,1
0.1793,0.45,124992.0,0.9524,2,9603.1287,20166.5703,28809.3861,43214.0791,30249.8554,0
0.1369,0.45,38820.0,0.9524,2,2277.3096,4782.3502,6831.9289,10247.8934,7173.5254,0
0.458,0.45,30750.0,0.9524,2,6036.0031,12675.6065,18108.0092,27162.0138,19013.4097,0
0.4314,0.45,0.0,0.9524,2,0.0,0.0,0.0,0.0,0.0,0
0.6159,0.45,52500.0,0.9524,3,13857.2936,29100.3166,41571.8809,62357.8213,43650.4749,0
0.2411,0.45,18036.0,0.9524,2,1863.4572,3913.2601,5590.3716,8385.5574,5869.8902,0
0.0871,0.45,64800.0,0.9524,1,2417.953,1692.5671,2417.953,3626.9295,2538.8506,0
0.3646,0.45,149988.0,0.9524,2,23434.2526,49211.9305,70302.7579,105454.1368,73817.8958,0
0.1947,0.45,35796.0,0.9524,2,2986.8779,6272.4436,8960.6337,13440.9505,9408.6654,0
0.1858,0.45,89232.0,0.9524,2,7106.595,14923.8496,21319.7851,31979.6777,22385.7744,0
0.3489,0.45,81600.0,0.9524,2,12202.7453,25625.7652,36608.236,54912.354,38438.6478,0
0.1794,0.45,66000.0,0.9524,2,5073.7817,10654.9415,15221.345,22832.0175,15982.4123,0
0.2658,0.45,26400.0,0.9524,2,3007.7084,6316.1877,9023.1253,13534.6879,9474.2816,0
0.6619,0.45,31736.0,0.9524,3,9002.6478,18905.5604,27007.9435,40511.9152,28358.3407,0
0.1046,0.45,42000.0,0.9524,2,1882.9807,3954.2595,5648.9421,8473.4132,5931.3892,0
0.1632,0.45,70740.0,0.9524,2,4947.5225,10389.7972,14842.5674,22263.8512,15584.6958,0
0.2955,0.45,40500.0,0.9524,2,5129.5257,10772.0039,15388.577,23082.8656,16158.0059,0
0.4471,0.45,7200.0,0.9524,2,1379.6589,2897.2837,4138.9767,6208.4651,4345.9255,0
0.6681,0.45,13332.0,0.9524,3,3817.2202,8016.1624,11451.6606,17141.1429,12015.1566,0
0.2596,0.45,64800.0,0.9524,2,7208.109,15137.029,21624.3271,32436.4907,22705.5435,0
0.3944,0.45,116448.0,0.9524,2,19683.703,41335.7764,59051.1091,88576.6637,62003.6646,0
0.2106,0.45,36360.0,0.9524,2,3281.3419,6890.818,9844.0257,14766.0386,10336.227,0
0.1039,0.45,51600.0,0.9524,2,2296.9328,4823.5589,6890.7985,10336.1977,7235.3384,0
0.3919,0.45,45492.0,0.9524,2,7641.4784,16047.1047,22924.4353,34386.653,24070.6571,0
0.3165,0.45,90000.0,0.9524,2,12206.7941,25634.2677,36620.3824,54930.5735,38451.4015,0
0.863,0.45,32664.0,0.9524,3,12080.8187,25369.7193,36242.4562,41996.5714,34962.8008,1
0.4259,0.45,31200.0,0.9524,2,5694.4372,11958.318,17083.3115,25624.9672,17937.4771,0
0.2517,0.45,6.0,0.9524,2,0.6474,1.3594,1.9421,2.9131,2.0392,0
0.6735,0.45,15480.0,0.9524,3,4468.0222,9382.8466,13404.0666,19902.8571,14023.4593,0
0.3227,0.45,29400.0,0.9524,2,4065.8504,8538.2859,12197.5513,18296.3269,12807.4289,0
0.1389,0.45,50220.0,0.9524,2,2988.4681,6275.7831,8965.4044,13448.1065,9413.6746,0
0.1729,0.45,66996.0,0.9524,2,4964.1674,10424.7515,14892.5022,22338.7533,15637.1273,0
0.3044,0.45,28011.0,0.9524,2,3653.6641,7672.6945,10960.9922,16441.4883,11509.0418,0
0.4298,0.45,36000.0,0.9524,2,6630.5593,13924.1746,19891.678,29837.517,20886.2619,0
0.3681,0.45,90000.0,0.9524,2,14197.1196,29813.9512,42591.3588,63887.0383,44720.9268,0
0.2537,0.45,57000.0,0.9524,2,6197.5892,13014.9374,18592.7677,27889.1516,19522.4061,0
0.2999,0.45,106944.0,0.9524,2,13744.0995,28862.6089,41232.2984,61848.4476,43293.9133,0
0.2411,0.45,27000.0,0.9524,2,2790.2686,5859.564,8370.8057,12556.2085,8789.3459,0
0.1499,0.45,88176.0,0.9524,2,5666.2033,11899.027,16998.61,25497.915,17848.5405,0
0.6707,0.45,27498.0,0.9524,3,7904.4085,16599.2579,23713.2256,35354.5714,24845.0701,0
0.2039,0.45,109620.0,0.9524,2,9580.6145,20119.2905,28741.8436,43112.7654,30178.9358,0
0.4266,0.45,20160.0,0.9524,2,3685.4538,7739.4529,11056.3613,16584.5419,11609.1793,0
0.3714,0.45,174996.0,0.9524,2,27850.655,58486.3755,83551.965,125327.9474,87729.5632,0
0.2124,0.45,64800.0,0.9524,2,5898.2273,12386.2773,17694.6818,26542.0228,18579.4159,0
0.5742,0.45,44800.0,0.9524,3,11024.0244,23150.4512,33072.0732,49608.1098,34725.6768,0
0.5469,0.45,126996.0,0.9524,3,29764.3961,62505.2317,89293.1882,133939.7823,93757.8476,0
0.2994,0.45,36000.0,0.9524,2,4619.8356,9701.6547,13859.5067,20789.26,14552.482,0
0.2221,0.45,60456.0,0.9524,2,5754.7862,12085.051,17264.3586,25896.5378,18127.5765,0
0.3553,0.45,11976.0,0.9524,3,1823.4701,3829.2871,5470.4102,8205.6153,5743.9307,1
0.6473,0.45,19200.0,0.9524,3,5326.0366,11184.6769,15978.1098,23967.1647,16777.0153,1
0.1527,0.45,64800.0,0.9524,2,4240.4167,8904.8752,12721.2502,19081.8753,13357.3127,0
0.5163,0.45,62400.0,0.9524,3,13807.4367,28995.617,41422.31,62133.4649,43493.4255,0
0.2005,0.45,0.0,0.9524,2,0.0,0.0,0.0,0.0,0.0,0
0.0907,0.45,72000.0,0.9524,1,2798.1485,1958.7039,2798.1485,4197.2227,2938.0559,0
0.2566,0.45,35664.0,0.9524,2,3922.5079,8237.2666,11767.5237,17651.2855,12355.8999,0
0.7432,0.45,4400.0,0.9524,3,1401.3911,2942.9214,4204.1734,5657.1429,4252.1028,0
0.6105,0.45,48000.0,0.9524,3,12559.6551,26375.2757,37678.9653,56518.448,39562.9136,1
0.1341,0.45,26000.0,0.9524,2,1494.1035,3137.6174,4482.3106,6723.466,4706.4262,0
0.4729,0.45,30000.0,0.9524,2,6079.7143,12767.4001,18239.1429,27358.7144,19151.1001,0
0.472,0.45,32400.0,0.9524,2,6553.5294,13762.4118,19660.5883,29490.8824,20643.6177,0
0.2327,0.45,64800.0,0.9524,2,6463.3983,13573.1365,19390.195,29085.2925,20359.7048,0
0.2058,0.45,64800.0,0.9524,2,5716.1255,12003.8636,17148.3765,25722.5648,18005.7953,0
0.6187,0.45,12000.0,0.9524,3,3182.0558,6682.3172,9546.1674,14319.251,10023.4757,0
0.378,0.45,99000.0,0.9524,2,16037.9568,33679.7094,48113.8705,72170.8058,50519.5641,0
0.1707,0.45,173940.0,0.9524,2,12725.5239,26723.6002,38176.5718,57264.8576,40085.4003,0
0.4807,0.45,68040.0,0.9524,2,14017.037,29435.7777,42051.111,63076.6665,44153.6665,0
0.7598,0.45,40200.0,0.9524,3,13090.8181,27490.7179,39272.4542,51685.7143,39430.3351,0
0.1997,0.45,64800.0,0.9524,3,5545.765,11646.1065,16637.295,24955.9425,17469.1598,1
0.1572,0.45,66000.0,0.9524,2,4447.7566,9340.2888,13343.2697,20014.9046,14010.4332,0
0.1363,0.45,30000.0,0.9524,2,1752.804,3680.8884,5258.412,7887.6179,5521.3326,0
0.3496,0.45,20748.0,0.9524,2,3109.0609,6529.0279,9327.1827,13990.7741,9793.5418,0
0.9737,0.45,64800.0,0.9524,3,27041.5051,56787.1607,81124.5153,83314.2857,75587.6193,0
0.2721,0.45,27600.0,0.9524,2,3218.4595,6758.765,9655.3786,14483.0679,10138.1475,0
0.5539,0.45,18000.0,0.9524,3,4273.1483,8973.6113,12819.4448,19229.1671,13460.417,0
0.2354,0.45,70980.0,0.9524,2,7160.2681,15036.563,21480.8043,32221.2064,22554.8445,0
0.1926,0.45,16800.0,0.9524,2,1386.6933,2912.056,4160.08,6240.1201,4368.084,0
0.2762,0.45,62400.0,0.9524,2,7387.1226,15512.9575,22161.3678,33242.0517,23269.4362,0
0.8406,0.45,121992.0,0.9524,3,43949.2822,92293.4926,131847.8465,156846.8571,128209.0107,0
0.7505,0.45,120636.0,0.9524,3,38803.1268,81486.5663,116409.3805,155103.4286,117352.189,1
0.209,0.45,19992.0,0.9524,2,1790.7738,3760.625,5372.3214,8058.4821,5640.9375,0
0.1419,0.45,64800.0,0.9524,2,3941.5491,8277.2532,11824.6474,17736.9711,12415.8798,0
0.4845,0.45,12204.0,0.9524,2,2534.1209,5321.6539,7602.3628,11403.5441,7982.4809,0
0.2269,0.45,7200.0,0.9524,2,700.2519,1470.529,2100.7558,3151.1336,2205.7935,0
0.1695,0.45,15360.0,0.9524,2,1115.585,2342.7285,3346.755,5020.1326,3514.0928,0
0.9441,0.45,15000.0,0.9524,3,6069.0717,12745.0507,18207.2152,19285.7143,17111.2989,0
0.2521,0.45,12.0,0.9524,2,1.2966,2.7229,3.8899,5.8348,4.0844,0
0.6736,0.45,44496.0,0.9524,3,12844.9929,26974.4851,38534.9788,57209.1429,40313.3964,0
0.1822,0.45,94200.0,0.9524,2,7354.8359,15445.1553,22064.5076,33096.7614,23167.733,0
0.3015,0.45,65592.0,0.9524,2,8474.7267,17796.9261,25424.1802,38136.2703,26695.3892,0
0.1314,0.45,64800.0,0.9524,2,3648.4532,7661.7518,10945.3597,16418.0395,11492.6277,0
0.0687,0.45,64800.0,0.9524,1,1909.237,1336.4659,1909.237,2863.8556,2004.6989,0
0.9656,0.45,10800.0,0.9524,3,4469.571,9386.0991,13408.713,13885.7143,12522.3098,1
0.1915,0.45,64800.0,0.9524,2,5317.2397,11166.2033,15951.719,23927.5785,16749.305,0
0.1949,0.45,64800.0,0.9524,2,5411.9951,11365.1897,16235.9853,24353.9779,17047.7845,0
0.2444,0.45,19500.0,0.9524,2,2042.1822,4288.5827,6126.5467,9189.82,6432.874,0
0.6027,0.45,25200.0,0.9524,3,6509.1394,13669.1928,19527.4183,29291.1275,20503.7893,0
0.8495,0.45,12940.0,0.9524,3,4710.8656,9892.8178,14132.5969,16637.1429,13698.7886,0
0.3662,0.45,64800.0,0.9524,2,10169.5728,21356.1028,30508.7183,45763.0775,32034.1542,0
0.1003,0.45,64800.0,0.9524,2,2785.6404,5849.8448,8356.9211,12535.3817,8774.7672,0
0.2234,0.45,31200.0,0.9524,2,2986.5864,6271.8315,8959.7593,13439.639,9407.7473,0
0.4063,0.45,46260.0,0.9524,3,8056.101,16917.812,24168.3029,36252.4544,25376.7181,1
0.1344,0.45,126000.0,0.9524,2,7255.8194,15237.2207,21767.4582,32651.1873,22855.8311,0
0.2169,0.45,39876.0,0.9524,2,3707.613,7785.9872,11122.8389,16684.2583,11678.9808,0
0.2001,0.45,15000.0,0.9524,2,1286.6322,2701.9276,3859.8966,5789.8449,4052.8914,0
0.9275,0.45,4500.0,0.9524,3,1788.7042,3756.2788,5366.1126,5785.7143,5068.5546,0
0.2574,0.45,21249.0,0.9524,2,2344.0619,4922.53,7032.1858,10548.2787,7383.7951,0
0.1697,0.45,105996.0,0.9524,2,7709.1432,16189.2007,23127.4296,34691.1443,24283.801,0
0.3012,0.45,6414.0,0.9524,2,828.0215,1738.8451,2484.0645,3726.0967,2608.2677,0
0.7218,0.45,31080.0,0.9524,3,9614.7646,20191.0057,28844.2939,39960.0,29459.8984,0
0.3376,0.45,18000.0,0.9524,2,2604.1639,5468.7441,7812.4916,11718.7374,8203.1161,0
0.6893,0.45,40228.0,0.9524,3,11884.501,24957.4521,35653.503,51721.7143,36996.5431,0
0.1522,0.45,5332.0,0.9524,2,347.7266,730.2259,1043.1798,1564.7697,1095.3388,0
0.1058,0.45,16200.0,0.9524,2,734.2347,1541.8929,2202.7041,3304.0562,2312.8394,0
0.2646,0.45,35416.0,0.9524,2,4016.6933,8435.056,12050.08,18075.12,12652.584,0
0.1283,0.45,72000.0,0.9524,2,3957.8345,8311.4524,11873.5034,17810.2552,12467.1786,0
0.2003,0.45,18000.0,0.9524,2,1545.289,3245.1069,4635.867,6953.8004,4867.6603,0
0.3495,0.45,104748.0,0.9524,2,15689.863,32948.7123,47069.589,70604.3836,49423.0685,0
0.4133,0.45,58996.0,0.9524,2,10449.801,21944.5822,31349.4031,47024.1046,32916.8732,0
0.1568,0.45,28800.0,0.9524,2,1935.734,4065.0415,5807.2021,8710.8032,6097.5623,0
0.1275,0.45,64800.0,0.9524,2,3540.7799,7435.6379,10622.3398,15933.5097,11153.4568,0
0.4223,0.45,108996.0,0.9524,2,19724.8402,41422.1643,59174.5205,88761.7807,62133.2465,0
0.1136,0.45,30000.0,0.9524,2,1461.0941,3068.2975,4383.2822,6574.9233,4602.4463,0
0.1428,0.45,0.0,0.9524,2,0.0,0.0,0.0,0.0,0.0,0
0.3373,0.45,48000.0,0.9524,2,6938.8559,14571.5975,20816.5678,31224.8517,21857.3962,0
0.0604,0.45,64800.0,0.9524,1,1676.7015,1173.6911,1676.7015,2515.0523,1760.5366,0
0.4813,0.45,60624.0,0.9524,2,12503.945,26258.2845,37511.835,56267.7525,39387.4268,0
0.6948,0.45,137796.0,0.9524,3,41033.1856,86169.6897,123099.5567,177166.2857,127383.7722,0
0.1144,0.45,15750.0,0.9524,2,772.0882,1621.3852,2316.2646,3474.3968,2432.0778,0
0.4009,0.45,12480.0,0.9524,2,2144.077,4502.5618,6432.2311,9648.3467,6753.8427,0
0.211,0.45,4.0,0.9524,2,0.3617,0.7596,1.0851,1.6277,1.1394,0
0.3346,0.45,60000.0,0.9524,2,8603.1361,18066.5858,25809.4082,38714.1123,27099.8786,0
0.1636,0.45,34800.0,0.9524,2,2439.4169,5122.7754,7318.2506,10977.3759,7684.1631,0
0.6618,0.45,3600.0,0.9524,3,1021.1115,2144.3342,3063.3346,4595.0019,3216.5013,0
0.2536,0.45,36264.0,0.9524,2,3942.1164,8278.4445,11826.3492,17739.5238,12417.6667,0
0.1778,0.45,27984.0,0.9524,2,2132.5612,4478.3785,6397.6836,9596.5254,6717.5678,0
0.1205,0.45,32400.0,0.9524,2,1673.4416,3514.2273,5020.3247,7530.4871,5271.3409,0
0.2823,0.45,204984.0,0.9524,2,24800.9093,52081.9096,74402.728,111604.092,78122.8644,0
0.0974,0.45,0.0,0.9524,1,0.0,0.0,0.0,0.0,0.0,0
0.1236,0.45,64800.0,0.9524,2,3431.286,7205.7007,10293.8581,15440.7871,10808.551,0
0.1666,0.45,67008.0,0.9524,2,4784.8593,10048.2045,14354.5779,21531.8668,15072.3067,0
0.204,0.45,48996.0,0.9524,2,4284.1411,8996.6964,12852.4234,19278.635,13495.0445,0
0.4627,0.45,25200.0,0.9524,2,4997.6083,10494.9774,14992.8248,22489.2373,15742.4661,0
0.2317,0.45,39996.0,0.9524,2,3971.6927,8340.5548,11915.0782,17872.6173,12510.8321,0
0.2655,0.45,89988.0,0.9524,2,10241.234,21506.5913,30723.7019,46085.5528,32259.887,0
0.4316,0.45,64800.0,0.9524,2,11985.2258,25168.9741,35955.6773,53933.5159,37753.4611,0
0.278,0.45,49992.0,0.9524,2,5955.5311,12506.6154,17866.5934,26799.89,18759.923,0
0.2017,0.45,27900.0,0.9524,2,2412.3175,5065.8667,7236.9525,10855.4287,7598.8001,0
0.3594,0.45,205887.24,0.9524,2,31713.9405,66599.275,95141.8214,142712.732,99898.9124,0
0.2013,0.45,0.0,0.9524,2,0.0,0.0,0.0,0.0,0.0,0
0.3148,0.45,30000.0,0.9524,2,4047.8112,8500.4035,12143.4336,18215.1503,12750.6052,0
0.403,0.45,66000.0,0.9524,2,11400.4246,23940.8916,34201.2737,51301.9106,35911.3374,0
0.9978,0.45,49992.0,0.9524,3,21378.3994,44894.6388,64135.1982,64275.4286,59360.116,0
0.1018,0.45,64800.0,0.9524,2,2827.7994,5938.3788,8483.3983,12725.0974,8907.5682,0
0.2529,0.45,31200.0,0.9524,2,3381.1654,7100.4474,10143.4963,15215.2445,10650.6711,0
0.7721,0.45,30000.0,0.9524,3,9927.5874,20847.9335,29782.7622,38571.4286,29746.2216,1
0.2305,0.45,55908.0,0.9524,2,5523.5105,11599.3721,16570.5316,24855.7974,17399.0582,0
0.1176,0.45,64800.0,0.9524,2,3265.2489,6857.0227,9795.7467,14693.62,10285.534,0
0.1268,0.45,55800.0,0.9524,2,3031.7802,6366.7385,9095.3407,13643.0111,9550.1078,0
0.2517,0.45,30000.0,0.9524,2,3236.0308,6795.6648,9708.0925,14562.1388,10193.4972,0
0.3046,0.45,55488.0,0.9524,2,7243.6727,15211.7126,21731.018,32596.527,22817.5689,0
0.1658,0.45,69600.0,0.9524,2,4944.2537,10382.9327,14832.7611,22249.1416,15574.3991,0
0.299,0.45,144000.0,0.9524,2,18451.1077,38747.3262,55353.3232,83029.9847,58120.9893,0
0.2216,0.45,0.0,0.9524,2,0.0,0.0,0.0,0.0,0.0,0
0.1181,0.45,70800.0,0.9524,2,3583.4012,7525.1425,10750.2035,16125.3053,11287.7137,0
0.1134,0.45,32400.0,0.9524,2,1575.22,3307.9619,4725.6599,7088.4899,4961.9429,0
0.1724,0.45,47200.0,0.9524,2,3487.7547,7324.2848,10463.2641,15694.8961,10986.4273,0
0.2294,0.45,50616.0,0.9524,2,4975.9022,10449.3946,14927.7065,22391.5598,15674.0918,0
0.221,0.45,47132.0,0.9524,2,4464.9632,9376.4227,13394.8895,20092.3343,14064.634,0
0.261,0.45,37476.0,0.9524,2,4192.2565,8803.7387,12576.7695,18865.1543,13205.608,0
0.4069,0.45,12999.0,0.9524,2,2266.7182,4760.1082,6800.1545,10200.2318,7140.1623,0
0.1928,0.45,46800.0,0.9524,2,3866.8803,8120.4487,11600.641,17400.9614,12180.673,0
0.3421,0.45,31200.0,0.9524,2,4574.8506,9607.1863,13724.5519,20586.8278,14410.7795,0
0.131,0.45,64800.0,0.9524,2,3636.9351,7637.5637,10910.8053,16366.2079,11456.3455,0
0.2579,0.45,28992.0,0.9524,2,3204.1749,6728.7672,9612.5246,14418.7869,10093.1508,0
0.123,0.45,44400.0,0.9524,2,2341.1459,4916.4064,7023.4377,10535.1565,7374.6096,0
0.2409,0.45,31664.0,0.9524,2,3268.9882,6864.8753,9806.9647,14710.447,10297.3129,0
0.1457,0.45,64800.0,0.9524,2,4047.4652,8499.677,12142.3957,18213.5935,12749.5155,0
0.4407,0.45,52800.0,0.9524,3,9972.5071,20942.265,29917.5214,44876.2821,31413.3974,1
0.1264,0.45,32742.0,0.9524,2,1773.7041,3724.7785,5321.1122,7981.6683,5587.1678,0
0.3055,0.45,30000.0,0.9524,2,3927.611,8247.9831,11782.8329,17674.2494,12371.9746,0
0.1982,0.45,64992.0,0.9524,2,5519.521,11590.9941,16558.563,24837.8445,17386.4912,0
0.1795,0.45,26500.0,0.9524,2,2039.0877,4282.0841,6117.263,9175.8945,6423.1262,0
0.6794,0.45,76992.0,0.9524,3,22417.958,47077.7117,67253.8739,98989.7143,70143.7934,0
0.3586,0.45,57516.0,0.9524,2,8838.9707,18561.8385,26516.9121,39775.3682,27842.7577,0
0.2056,0.45,35010.0,0.9524,2,3084.5136,6477.4785,9253.5408,13880.3111,9716.2178,0
0.2445,0.45,90828.0,0.9524,2,9515.8108,19983.2026,28547.4323,42821.1484,29974.8039,0
0.6556,0.45,65496.0,0.9524,3,18401.2305,38642.5841,55203.6915,82805.5373,57963.8761,0
0.7443,0.45,117480.0,0.9524,3,37474.3251,78696.0826,112422.9752,151045.7143,113646.9368,1
0.1961,0.45,72996.0,0.9524,2,6135.7892,12885.1572,18407.3675,27611.0512,19327.7358,0
0.2207,0.45,0.0,0.9524,2,0.0,0.0,0.0,0.0,0.0,0
0.1528,0.45,47604.0,0.9524,2,3118.3325,6548.4982,9354.9974,14032.4962,9822.7473,0
0.2493,0.45,48000.0,0.9524,2,5127.9971,10768.794,15383.9914,23075.9871,16153.191,0
0.7188,0.45,110904.0,0.9524,3,34165.3644,71747.2652,102496.0932,142590.8571,104832.5772,0
0.4889,0.45,27960.0,0.9524,2,5857.831,12301.445,17573.4929,26360.2394,18452.1676,0
0.9658,0.45,5400.0,0.9524,3,2235.2178,4693.9574,6705.6535,6942.8571,6262.0304,1
